id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
27251335,(*Gorgeous Hideout in Pilsen! Close to Everything*),205251032,Salvador,,Lower West Side,41.85823869,-87.67181736,Entire home/apt,112,2,13,11/4/18,6.29,1,78
27251353,(Full 2 bed/1.5 Ba Apt in the Heart of Lakeview),169341650,Esther,,Lake view,41.93474149,-87.63773644,Entire home/apt,140,1,4,9/17/18,1.46,2,12
27251358,(Private Room in the Heart of Lakeview),169341650,Esther,,Lake view,41.93571775,-87.63765591,Private room,60,1,2,9/11/18,0.71,2,107
27251750,(Fulton Market MUSE Stunning 2 Bath/2 Bed),205249830,Elizabeth,,Near West Side,41.88426368,-87.65581218,Entire home/apt,235,1,23,11/13/18,6.76,1,91
27260232,(The Dutch House),118584876,Jeremy,,Irving Park,41.94803235,-87.69849682,Private room,75,1,9,11/11/18,3.6,1,60
27263771,(In the heart of everything downtown!  Stunning **),4335446,Carrie,,Near North Side,41.89425819,-87.62089605,Entire home/apt,375,3,2,9/23/18,0.81,20,22
27264058,(Andersonville Greystone With Bohemian Style),9418469,Matthew And Cynthia,,Uptown,41.96741663,-87.66937681,Entire home/apt,115,2,11,10/28/18,3.44,2,145
27265021,(Spacious 1 bed 1.5 miles from Wrigley field. Walking distance to Andersonville???s great neighborhood w tons of bars restaurants and shops. 10 min walk to ravenswood metro. Damen brown line. Wilson red line. Right next to 22 clark bus. All dogs welcome!),53836259,Robert,,Uptown,41.96630085,-87.66927206,Entire home/apt,125,1,1,9/3/18,0.41,1,4
27265667,(Modern Condo with Skyline View),2522506,Emma And Jeremy,,East Garfield Park,41.88156161,-87.69568462,Entire home/apt,135,2,9,11/5/18,5.09,1,176
27265875,(Home away from Home minutes to McCormick Place),107953984,Andy,,Douglas,41.82918644,-87.62254791,Entire home/apt,160,1,17,11/4/18,4.64,2,343
27266381,(??? The Best for Groups ??? Chicago Wicker Park),201173903,Connor,,West Town,41.90179807,-87.68246137,Entire home/apt,150,1,13,11/10/18,3.71,1,80
27277308,(Luxury Highrise Condo - Lincoln Park),48603957,Ariel,,Lincoln Park,41.91748328,-87.6364503,Entire home/apt,200,2,7,10/8/18,2.02,1,0
27277595,(The cozy room in Bucktown),70251136,Ledja,,Logan Square,41.92241955,-87.67755732,Private room,45,2,0,,,1,7
27279571,"(Private room #1, only 15 mins away from Downtown!)",150600310,Jose,,South Lawndale,41.83836222,-87.7104192,Private room,65,2,4,9/17/18,1.15,3,164
27280182,"(Pink House Hideaway,  Chicago)",1117060,Ty,,West Town,41.8981398,-87.66910678,Entire home/apt,135,1,10,10/15/18,2.86,1,88
27282179,"(Wrigley+Lakefront Depaul & Southport, Parking, W/D)",104419572,John,,Lake view,41.93380095,-87.65707351,Entire home/apt,125,1,17,11/14/18,12.14,1,130
27282218,(Private Room In Modern Townhome With Rooftop!),14899210,Nichole,,Near West Side,41.87271876,-87.68634274,Private room,109,1,6,10/21/18,1.75,1,179
27282887,(Chicago Apartment - Great Location!),27185271,Emily,,Lake view,41.93649078,-87.64968695,Entire home/apt,87,1,12,10/29/18,4.14,1,60
27283107,(IIT UIC UC NAVY PIER MCG LAKE LOOP  CHINATOWN__?_????__?___?),19753340,Jason,,Douglas,41.82690694,-87.62376239,Private room,39,30,0,,,2,365
27286183,(The Garden get away),133759935,Tyre,,Douglas,41.82837582,-87.61997329,Entire home/apt,85,3,10,11/4/18,3.19,2,41
27291771,(Brooklyn Style Bedroom),19069769,Brad,,Avondale,41.93823518,-87.70786494,Private room,59,1,7,10/9/18,2.1,5,11
27302430,(Budget Friendly Private Bed & Bath),202509121,Stephen,,Englewood,41.78009155,-87.63801504,Private room,40,1,1,8/21/18,0.34,1,61
27307059,"(Spacious, homey, book filled Apartment)",476652,Tess,,Washington Park,41.79037734,-87.62319496,Entire home/apt,65,5,0,,,1,318
27307401,(STUNNING 3/3 RIVER WEST DUPLEX W/ PRIVATE ROOFDECK),50122516,John,,West Town,41.89903445,-87.65847949,Entire home/apt,400,3,3,9/17/18,0.87,1,20
27308270,"(Sophisticated, 2-BR Luxury Condo in Old Town)",19231314,John,,Lincoln Park,41.91489863,-87.64190183,Entire home/apt,225,2,10,11/11/18,2.94,1,76
27310680,(Chicago House),19753340,Jason,,Douglas,41.8275617,-87.62176156,Private room,29,30,0,,,2,365
27311907,(Chicago House),161169123,Audrey,,Lincoln Square,41.98043609,-87.69969724,Private room,70,4,0,,,2,180
27312267,"(As seen on NBC???s hit series, ???Chicago Fire!???)",171513876,Andre,,West Town,41.89928838,-87.67869126,Entire home/apt,350,2,6,11/11/18,2.9,1,360
27312442,(Private room #2 - only 15 minutes from Downtown!),150600310,Jose,,South Lawndale,41.83721469,-87.70925754,Private room,60,2,3,8/11/18,0.86,3,165
27313653,(Cozy & Comfort Double-room close to downtown),117514852,Lily,,Near West Side,41.87518621,-87.68828253,Private room,50,1,18,11/10/18,5.63,1,171
27329161,(Guest bedroom and Private bathroom),171498843,Maria And Tim,,North Park,41.97796288,-87.71034921,Private room,35,1,9,11/3/18,4.35,1,81
27331956,(Cozy bedroom in mid-century modern apartment),62015255,Hazal,,Lincoln Park,41.92150736,-87.66509265,Private room,60,1,8,10/14/18,2.2,1,62
27332055,(Large house 3 miles from downtown Chicago),39649498,Ellen,,West Town,41.89347269,-87.67448242,Entire home/apt,275,2,14,10/21/18,4.38,1,166
27333611,"(??? OF CHICAGO! 2BR, 2BTH APT. ??_7min to Downtown??_)",204270988,Andrea,,Near West Side,41.86939874,-87.68778098,Entire home/apt,150,2,19,11/14/18,6,1,147
27335090,(1880's Victorian Greystone < Room #3 (low monthly)),41939676,Delores,,Oakland,41.8260759,-87.60359507,Private room,44,14,0,,,9,365
27335238,(PERFECT Logan Square 2 BR),1507447,David,,Avondale,41.93557653,-87.71341455,Entire home/apt,120,2,5,9/16/18,1.65,1,109
27336879,(Noble Square/Wicker Park 2 Bedroom Condo),63820186,Kara,,West Town,41.89861857,-87.66354533,Entire home/apt,229,2,1,9/3/18,0.41,1,99
27337953,(Design District Owner's Flat),202622038,Kathryn,,Near North Side,41.89254187,-87.63448972,Entire home/apt,450,1,13,11/7/18,4.02,1,311
27338362,(Ridgeway Duplex 1 - Trendy Logan Square),201058036,Gladys,,Avondale,41.9334697,-87.72226795,Entire home/apt,179,1,18,11/11/18,5.57,5,80
27338564,(Comfy Room in Edgewater),116537780,Eric,,Edgewater,41.99705867,-87.66879602,Private room,40,2,11,10/28/18,3.2,5,0
27338573,(Castle in the Sky in Wicker),106744806,Patrick,,West Town,41.9090245,-87.68060937,Entire home/apt,141,1,1,9/2/18,0.4,3,0
27339033,(Great 2bedroom in Wrigleyville  Southport Boystown),126016266,Paul And Olgi,,Lake view,41.94973146,-87.65928217,Entire home/apt,189,2,11,10/29/18,3.17,2,70
27339309,(Cozy 2 Bds Apt. #2 in Hot Lincoln Square),201058036,Gladys,,Lincoln Square,41.97443448,-87.69248735,Entire home/apt,125,1,20,11/11/18,5.71,5,84
27341400,(Modern 1 Bedroom In Modern Building),4982817,Andrew,,L??p,41.8870557,-87.63280033,Entire home/apt,0,30,0,,,8,90
27341447,(Vintage Wicker Apartment w/Rooftop),106744806,Patrick,,West Town,41.90840961,-87.68219233,Private room,75,1,5,8/31/18,1.46,3,0
27347716,"(PrivQueenBed,Midway,McCormick,FreePark,#3bus,48Trn)",42524732,Kay,,Grand Boulevard,41.80582054,-87.61627861,Private room,75,3,1,10/8/18,0.77,11,90
27352401,(Cozy and Quaint Edgewater Room),116537780,Eric,,Edgewater,41.99536933,-87.66755832,Private room,35,2,7,10/28/18,2.19,5,0
27359639,(Center of Lincoln Park/Depaul/train+ free parking!),153282233,Justin,,Lincoln Park,41.91869936,-87.65137411,Entire home/apt,207,1,28,11/11/18,9.66,2,160
27361825,(Elm Street Palace),206195810,D,,Near North Side,41.90352722,-87.6295329,Entire home/apt,200,12,0,,,1,89
27361959,(1880's Victorian Greystone - Room #2 (low monthly)),41939676,Delores,,Oakland,41.82515615,-87.60400264,Private room,48,14,0,,,9,365
27362537,(Luxury private home close to Wrigley & Lakefront),206009013,Maximillian,,Uptown,41.95906261,-87.64993877,Entire home/apt,750,1,24,11/9/18,6.79,1,187
27364584,(cozy bedroom in vintage apartment),46392139,Noleian,,North Center,41.93694701,-87.6756687,Private room,95,2,0,,,1,88
27365714,(Little island),139347730,Souhil,,Portage Park,41.95593069,-87.75105626,Entire home/apt,45,2,8,9/12/18,2.31,1,0
27365906,(Room with a View),106744806,Patrick,,West Town,41.90877886,-87.68224513,Private room,70,1,2,8/5/18,0.58,3,0
27367223,(Home Away From Home!!!),132544953,Joe,,Garfield Ridge,41.79321454,-87.797884,Entire home/apt,119,1,11,10/31/18,3.11,2,102
27367784,(CUBS playoffs -  15min to WRIGLEY??_?ُ),166918192,Sara And Samir,,Uptown,41.97177079,-87.66088565,Entire home/apt,200,1,17,11/12/18,5,19,340
27367926,(Private room By lake in Chicago),206247977,Merve,,Edgewater,41.99025264,-87.65706918,Private room,30,5,0,,,1,1
27367983,"(Fun, Food, Coffee, &  10min train ride to Cubs??_?ُ)",166918192,Sara And Samir,,Uptown,41.97122407,-87.66067763,Entire home/apt,200,1,17,10/31/18,4.9,19,245
27368082,(Trendy! Train to Randolph Street Fest | Wrigley ??_),166918192,Sara And Samir,,Uptown,41.97245612,-87.66035746,Entire home/apt,200,1,15,11/5/18,4.95,19,257
27368401,(Trendy! 10min train to Wrigley Cubs vs Reds??_),166918192,Sara And Samir,,Uptown,41.9717853,-87.66206645,Entire home/apt,200,1,21,11/7/18,6.24,19,250
27368546,(15 Min Uber to Downtown! Near Wrigley!??_),166918192,Sara And Samir,,Uptown,41.97339741,-87.66201831,Entire home/apt,200,1,17,11/8/18,5,19,259
27370059,(Nice bedroom with private bath.),129888195,Alex,,North Center,41.93606262,-87.68140966,Private room,50,1,0,,,3,85
27371590,(Huge Master Suite - ONE block from Blue Line),11108717,Chris,,Irving Park,41.94785669,-87.71704769,Private room,82,3,10,10/29/18,2.91,2,65
27371881,(Plush Private Retreat. North Side Neighborhood),71395249,Stephanie,,Irving Park,41.94884499,-87.70048063,Entire home/apt,110,1,12,11/11/18,3.75,1,73
27373252,(Chicago???s Simple and Relaxing Single family home),132544953,Joe,,Garfield Ridge,41.79343078,-87.79572508,Entire home/apt,108,1,3,9/2/18,0.87,2,334
27373931,(NEW Noble Home??_?ُSafe+Creative Local Feels),164710043,NoahAndTeam,,West Town,41.89737743,-87.67037303,Entire home/apt,99,1,11,11/4/18,3.67,26,161
27374329,"(5 Corner Room confortable, close to train)",132319381,Amelia,,Rogers Park,42.00289851,-87.66139682,Private room,40,1,2,11/3/18,1.28,4,361
27392769,(Contemporary Logan Square Bungalow),21148844,Chad,,Logan Square,41.92010134,-87.69443918,Entire home/apt,99,4,11,11/12/18,3.51,2,84
27394849,(New Updated Apartment in Old Town w/ Free Parking),8738514,Robert,,Near North Side,41.91016767,-87.63673472,Entire home/apt,200,2,6,10/25/18,2.07,4,148
27395685,(SH-ROOM MARLYN 17 MINS TO DOWTOWN),202742508,?_erif,,Edgewater,41.99112858,-87.65879572,Private room,25,1,1,10/1/18,0.65,1,66
27396530,(Spacious & Beautiful Logan Square Garden Unit),43389451,Marius And Amanda,,Logan Square,41.92127,-87.71577228,Entire home/apt,91,4,10,10/23/18,2.94,2,351
27397860,(Lake View Lake Shore Dr Condo),172693717,KEisha,,Kenwood,41.80347327,-87.58569968,Entire home/apt,125,1,2,8/29/18,0.67,1,0
27398741,(Peaceful Spacious House in Historical Pullman),9301,Charlene,,Pullman,41.69064958,-87.60655746,Entire home/apt,100,1,8,10/28/18,3.2,1,362
27398743,"(Modern Urban Suite - West Town, Centrally Located)",29622436,Dina,,West Town,41.89550134,-87.66041589,Entire home/apt,90,2,21,11/6/18,5.94,1,20
27401065,(Wrigleyville/Lakeview Greenstar Loft),206500795,Michael,,Lake view,41.95089719,-87.66101214,Entire home/apt,150,2,1,10/15/18,0.94,1,87
27401532,(Logan Square Sky Cave),206501503,Kristiana,,Logan Square,41.9208088,-87.6965411,Entire home/apt,95,1,8,10/28/18,2.31,1,1
27403446,(Vintage Hyde Park Suite No.13 by Zencity),47172572,Zencity,,hyde park,41.79915563,-87.59169341,Entire home/apt,99,1,14,11/11/18,4.72,56,98
27404423,(Buena Park Sheridan Condominium),206525596,Connor,,Uptown,41.95768055,-87.65367218,Private room,64,1,13,10/8/18,3.75,1,0
27404767,(Luxury Downtown River North Loft),1118796,Stephanie,,Near North Side,41.89353448,-87.62974985,Entire home/apt,200,2,15,10/30/18,4.69,7,330
27405138,"(The Soldier field , Grant Park downtown Condo)",77924256,Roger Alexandre,,L??p,41.87261099,-87.62619344,Entire home/apt,220,3,7,11/6/18,2.04,1,99
27406478,(Electric Hotel-2B1B-HotTub-FirePit-Grill-ChillZone),109664683,Rob,,North Center,41.93793714,-87.67484199,Entire home/apt,400,1,5,10/14/18,1.55,1,90
27406623,(Linda's Oasis),18266053,Linda,,Lincoln Park,41.91732892,-87.63792684,Entire home/apt,179,2,10,10/14/18,3.16,2,362
27408836,"(2BR with 3 C???s (Cozy, Comfy, & Clean) in Hot ???Hood)",98496583,Mike And Heidi,,Edgewater,41.98645068,-87.67269152,Entire home/apt,66,1,23,11/14/18,6.7,1,69
27412419,(Bridgeport Gem > Style+Charm+Convenience),6589516,Joseph,,Bridgeport,41.83122815,-87.64526593,Private room,50,1,14,10/31/18,4.33,1,152
27420170,(Bright & Renovated Irving Park Duplex w/ Backyard!),141303483,Angela,,Irving Park,41.95405942,-87.70475013,Entire home/apt,199,2,10,11/11/18,4.84,1,350
27423761,(Historic Chicago neighborhood surrounded by woods),206531843,Thomas,,Forest Glen,41.99694261,-87.76847631,Private room,50,1,7,10/2/18,2.59,3,65
27424869,(Wicker Park Condo with Roof Deck & Parking!),65641991,Erik,,West Town,41.90521986,-87.67319899,Entire home/apt,199,2,16,11/12/18,5,1,340
27426067,(Hip Logan Square SPACIOUS & CLEAN 2 Bed Apt!),195467041,Melanie,,Logan Square,41.92706615,-87.71388303,Entire home/apt,161,1,20,11/3/18,5.77,2,349
27426704,"(Cozy Studio w/rooftop, Gym, Pool & Bar)",206683505,Adam,,Uptown,41.96902436,-87.65516732,Entire home/apt,110,2,12,11/10/18,3.5,1,81
27427671,(Spacious Tea House in the Windy City),206692905,Antonio,,Lower West Side,41.84894819,-87.68139482,Entire home/apt,120,3,7,10/7/18,2.08,1,50
27427859,(2 BR In Prime Chicago Location!),55560591,Adam,,Lake view,41.93546861,-87.64851686,Entire home/apt,298,1,1,8/12/18,0.31,1,178
27432576,"(Music, Nightlife, Food & Train 7min to Wrigley??_?ُ)",166918192,Sara And Samir,,Uptown,41.97130748,-87.66009161,Entire home/apt,200,1,11,11/11/18,3.2,19,269
27432753,(Loft | Walk to Argon ball room & Green Mill Jazz??_),166918192,Sara And Samir,,Uptown,41.97042168,-87.65948245,Entire home/apt,200,1,17,11/11/18,5.05,19,259
27432876,(Cozy apartment by green/red line),130751423,Xinyu,,Douglas,41.83028882,-87.62783288,Private room,61,3,21,11/12/18,5.94,2,158
27432987,(CUBS season playoffs - 15min to WRIGLEY??_?ُ),166918192,Sara And Samir,,Uptown,41.96968837,-87.65981397,Entire home/apt,200,1,7,11/6/18,2.04,19,264
27433050,(CUBS playoffs- 10min train ride to WRIGLEY??_?ُ),166918192,Sara And Samir,,Uptown,41.96971034,-87.66140044,Entire home/apt,200,1,10,11/11/18,2.94,19,265
27433115,(Trendy! Train to Wrigley | Navy Pier | Beach ??_),166918192,Sara And Samir,,Uptown,41.97037729,-87.6619419,Entire home/apt,200,1,15,11/11/18,4.33,19,268
27433171,(Marathon Weekend!  Modern - 15min to Grant Park??_?ُ),166918192,Sara And Samir,,Uptown,41.97130395,-87.66088537,Entire home/apt,200,1,8,10/9/18,2.35,19,267
27434475,(Amazing French style apt near beach and train.),206744772,Miguel,,Edgewater,41.98904136,-87.66478626,Private room,70,1,8,10/15/18,2.5,1,156
27434999,(AN ECLECTIC GETAWAY),3213149,Chant??,,Douglas,41.83144693,-87.60998536,Entire home/apt,95,1,6,9/30/18,1.71,1,158
27435607,(Guest Bedroom in the Heart of Wicker Park),47355553,Greg,,West Town,41.90649933,-87.67254769,Private room,100,1,2,8/19/18,0.63,1,0
27436089,(Luxury 1 bedroom Chicago Apartment),36819900,Amanda,,L??p,41.86863566,-87.63013725,Private room,115,2,8,10/22/18,2.55,1,85
27436176,(G3. Next to Downtown! Best location & affordable!),191267705,Josana,,Logan Square,41.91867263,-87.69498389,Private room,25,1,27,11/9/18,7.94,3,72
27439525,(Comfort  zone),206783790,Oscar,,North Center,41.93812583,-87.67508447,Entire home/apt,108,1,14,11/4/18,4.24,1,354
27446880,(Heartbreak Hotel Chicago),206832873,Kirk,,Lincoln Park,41.92199614,-87.64373826,Private room,125,1,6,10/8/18,1.89,1,169
27458041,(B5- Next to Downtown Chicago - Private Room),109075524,Alejandra,,Near West Side,41.8773146,-87.68077625,Private room,49,1,16,11/6/18,5.52,12,101
27458095,(Wrigleyville / Boystown 2 bedroom Urban Apartment!),22420312,Alex,,Lake view,41.94697482,-87.64641566,Entire home/apt,189,1,2,9/30/18,1,1,11
27459183,(Newly remodeled 2 bedroom Apt in Lower West Side),206711931,Hector,,Lower West Side,41.85275663,-87.66976848,Entire home/apt,125,1,7,9/15/18,2.16,1,179
27459503,(3 Bed Wrigley home w/view & party deck - 3rd Fl),48707612,Beau,,Lake view,41.94924355,-87.6582012,Entire home/apt,600,1,7,10/29/18,2.19,2,177
27460110,(3BD Condo- Awesome location Near U of C campus!),15082394,Jordan,,Woodlawn,41.77854661,-87.59150248,Entire home/apt,145,1,6,10/31/18,2.61,4,88
27462697,"(Comfy 1 bedroom apartment, parking, Wi-Fi, fruits)",9339313,Leon,,Lower West Side,41.85921064,-87.64999106,Entire home/apt,149,1,23,10/30/18,6.9,11,52
27463525,(West Town 1 Bedroom Apartment Fresh and New),143983688,Oscar,,West Town,41.89349787,-87.66637313,Entire home/apt,100,2,14,11/4/18,4.08,1,82
27464586,(1 Bed Wacker and River),4982817,Andrew,,L??p,41.88637419,-87.63236452,Entire home/apt,155,30,1,9/14/18,0.48,8,42
27464720,(Private bedroom in Chicago),206967039,Abby,,Auburn Gresham,41.75123992,-87.65998827,Private room,60,1,0,,,1,89
27464791,(Charming Vintage Gem in NorthCenter/Lincoln Square),62862505,Aaron,,North Center,41.95983824,-87.68206344,Entire home/apt,150,1,14,11/11/18,4.67,1,160
27464829,(Sunny Chicago Apartment),206971266,Alexis,,Gage Park,41.78703979,-87.69343224,Entire home/apt,125,1,14,10/21/18,4.38,1,46
27466584,(Cozy bed in a music room),37753749,Jax,,Jefferson Park,41.98521994,-87.7768669,Private room,45,1,21,11/5/18,7.08,1,79
27467311,(West Town Apt. with Character),32928568,Alfonso,,West Town,41.89156583,-87.66764847,Entire home/apt,150,7,7,9/30/18,2.33,2,0
27467936,(1 Bedroom Apartment by McCormick Place & Chinatown),129327646,Roger,,Bridgeport,41.84491375,-87.64057112,Entire home/apt,65,1,20,11/14/18,5.83,5,60
27468448,(Chicago Get Away),74043053,Ariell,,Brighton Park,41.82436623,-87.69866309,Entire home/apt,85,1,8,11/11/18,2.67,1,88
27469680,(Quiet Room One Block off Blue Line),11108717,Chris,,Irving Park,41.94807653,-87.71521716,Private room,39,2,13,11/2/18,4.94,2,28
27470054,(South Loop's luxury 1-bed condo),154467631,Sri,,L??p,41.87070792,-87.63448984,Entire home/apt,156,1,12,11/3/18,4.86,1,3
27471588,(Bedroom),132131180,Rafael,,West Garfield Bark,41.87301657,-87.73142475,Private room,35,2,9,10/29/18,5.29,1,170
27485874,(Chicago Downtown Studio Apartment),57130768,Junice,,Near North Side,41.89373634,-87.6285326,Entire home/apt,129,1,4,10/21/18,1.67,1,0
27489353,(A home away from home),104627783,Bellanger,,WestGarfieldPark,41.87712971,-87.72918119,Entire home/apt,200,1,0,,,2,168
27490262,(Designer Logan Square 2BR Apartment),207183863,Thom,,Logan Square,41.92730336,-87.69811387,Entire home/apt,179,2,11,11/4/18,3.71,2,350
27490479,(Cozy Garden 2 bedroom???Near United Center),72651433,Zafar,,East Garfield Park,41.87763722,-87.69570739,Entire home/apt,150,1,6,11/12/18,2.25,2,95
27490848,(Stunning Victorian Greystone - Near United Center),72651433,Zafar,,East Garfield Park,41.87920569,-87.69597473,Entire home/apt,300,1,11,10/21/18,4.02,2,86
27490977,(Cozy Room in Modern Apartment- Steps from Wrigley!),203376999,Paul,,Lake view,41.93944345,-87.65783446,Private room,70,1,3,10/20/18,0.99,4,47
27491130,(Economical Living Room w/ Twin Air Mattress),198552043,Maji,,Lincoln Square,41.96321873,-87.68913417,Shared room,40,1,2,10/20/18,0.68,2,40
27503989,(CLARKS (free STREET parking)),129482255,David,,Lake view,41.93506209,-87.64621343,Entire home/apt,99,1,1,8/5/18,0.29,3,137
27504547,(Comfy and modest studio in a fantastic location),86418762,Arielle,,hyde park,41.80046374,-87.5953371,Entire home/apt,75,1,10,10/28/18,3.23,1,103
27506270,(Near UIC/Downtown-Private BR in Medical District),50610697,Keri Terrell,,Near West Side,41.87314364,-87.68487534,Private room,35,30,2,9/1/18,0.66,2,74
27509422,(ChicagoFamousBest),207418434,Amos T,,West Ridge,41.99440747,-87.68284485,Private room,50,1,7,10/28/18,2.33,1,135
27510339,(Cozy Room in Pilsen),199918206,Peters,,Lower West Side,41.84831867,-87.6804733,Private room,65,1,1,9/17/18,0.5,1,270
